IssueType,ParentId,TaskId,TaskName,TaskContent,Status,DateCreatedText,DueDateText,StartDateText,Assignees,Priority,ListName,ProjectName,SpaceName,TimeEstimated,tags1,tags2,tags3,tags4,tags5,attachment1,attachment2,attachment3,comment1
story,,behcz,Add Flutter on-boarding guide to docs,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ Use case(s)\\ As a developer with a Flutter project I want to add and configure Flutter projects easily so that I can have faster and more stable builds with the necessary tooling in place.\\ Description\\ We're adding official Flutter support to Bitrise and there needs to be proper documentation around it to help users onboard. This should be along the same lines of the rest of the platform on-boarding guides.\\ ",Closed,19/Nov/18 11:31 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,epic:_flutter_support,,,,,,,"25/Jan/19 2:38 PM;anna.banyik@bitrise.io;@Zoltán Bába One extra step has been added to the guide (""If you have an iOS project in your Flutter project, you will have to select an .ipa export method."") and the article is approved by Tomi. I released it to Devcenter.
"
sub-task,zv0nj,,Sign off,null,Open,05/Jun/19 4:17 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,5kpbb,Add an option to delete the build's yml state,"   \\ Check the above link and see which of our guides we could improve with mentioning this button and the dropdown option.\\ ",Closed,01/Aug/18 11:33 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
bug,,qq5u7,Wrong description in https://api-docs.bitrise.io/#/builds/build-workflow-list,"Actual Behaviour\\ At https://api-docs.bitrise.io/#/builds/build-workflow-list the example is\\ \\ {\\   ""expiring_raw_log_url"": ""string"",\\   ""generated_log_chunks_num"": 0,\\   ""is_archived"": true,\\   ""log_chunks"": [\\     {\\       ""chunk"": ""string"",\\       ""position"": 0\\     }\\   ],\\   ""timestamp"": ""string""\\ }\\ That's not what the workflow list endpoint returns, that's the log endpoint's response.\\ \\ Reported by a user on Slack:\\ \\ rafiki   [12 days ago]\\ btw, I was looking through the API docs and here: https://api-docs.bitrise.io/#/builds/build-workflow-list\\ \\ \\ rafiki   [12 days ago]\\ it seems that you have incorrect response description\\ \\ \\ rafiki   [12 days ago]\\ it’s a description from logs API\\ https://bitrise.slack.com/archives/C03E2R9A4/p1553272261110900?thread_ts=1552922245.094100&cid=C03E2R9A4\\ Expected Behaviour\\ The Build Workflow List endpoints response should be the one returned by that endpoint.\\ Steps to Reproduce\\ https://api-docs.bitrise.io/#/builds/build-workflow-list\\ Check the Example Value for 200 \\ ",Closed,03/Apr/19 4:26 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,3600,issue,,,,,,,
task,,fx0hc,submodule devcenter thread is outdated,"What should we do?\\ it seems the cloning needs some additional steps to work properly.\\ Why should we do it?\\ so people can use a tutorial that actually will work\\ More details\\ git submodule update --recursive --remote --merge --force should be added at the end\\ ",Closed,23/Jan/19 11:16 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,3600,maintenance,,,,,,,
sub-task,r5trv,,Review by Zoli,null,Closed,08/Apr/19 9:39 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,900,,,,,,,,
sub-task,yhw8c,,Review,null,Open,27/May/19 2:34 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,tdpjz,"Publishing the translation of ""Code signing""","Articles translated from English to Japanese have to be moved to the live environment. Afterwards we have to check that the menus are set correctly and therefore navigation is seamless and simple. \\ Translated DevCenter section: \\ コード署名 (Code signing)\\ \\ Translated articles (both JP and EN titles): \\ Androidコード署名 (Android code signing)\\ 	keystoreファイルのダウンロード (Downloading a keystore file)\\ 	Xamarin Androidコード署名 (Xamarin Android code signing)	\\ \\ iOSコード署名 (iOS code signing)\\ 	IonicとCordovaプロジェクトのコード署名 (Code signing with Ionic and 	Cordova projects)\\ ",Closed,17/Apr/19 1:35 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,publish:_our_sites_(blog_/_newsletter_/_devcenter_/_github_lists,_...),review,,,,
task,,8011c,Fixing broken links and correcting notes in Devcenter,"\\ ",Closed,18/Sep/18 9:12 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,28800,,,,,,,,,"21/Sep/18 9:55 AM;anna.banyik@bitrise.io;Links are broken in Devcenter.
"
story,,9k1f5,Onboarding guide: MacOS,"Add a guide on how to build MacOS apps on Bitrise from scratch. \\ ",Closed,18/Oct/18 1:24 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,helps_support,,,,,,
story,,3fchb,Android UI testing guide,"https://blog.bitrise.io/introducing-solid-and-snappy-virtual-device-testing-for-android\\ https://discuss.bitrise.io/t/how-to-run-android-ui-tests-on-virtual-devices/2496\\ \\ check with Tomi if Espresso is supported with Android VDT step - afaik it's not yet. \\ But worth mentioning how to use the step in general and later enhancing the article with Espresso (link to Firebase test types).\\ ",Closed,29/May/18 4:13 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,update_devcenter,,,,,,,"12/Jul/18 4:32 PM;anna.banyik@bitrise.io;Waiting on the new Espresso UI testing step - which is in review state
"
story,,5kp6u,"""Xcode Build for Simulator"" - build for Simulator instead of real device / deploy","  \\ ",Closed,01/Aug/18 11:22 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,28800,enhancement,,,,,,,,"03/Oct/18 5:09 PM;zoltan.baba@bitrise.io;Would fit into a Deploy section - which as of now does not exist on DevCenter. Temporarily can be added to the Deployment tutorials section.
"
task,,3b11y,Tools: forestry demo + trial,null,Closed,23/May/18 12:43 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,xbavh,Bitrise Style Guide: Terminology,"Collect as much confusing terms from our Devcenter as possible and extend our existing list in Nuclino, Then we can set up a meeting to discuss them and create a company-wide Terminology.\\ ",Closed,17/May/19 9:19 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,14400,maintenance,,,,,,,
story,,8rjcf,Devcenter localization: assistance in making the Japanese translations happen,"Growth team invited users to create Japanese translations of some of the most critical Devcenter guides. \\ \\ researched jekyll plugins to make localization possible\\ assisted the growth team in setting up the translation folder in the DevCenter repo\\ \\ Also once it's online, please don't forget to include meta tags for SEO, so Google could understand that it is the same content in Japanese.\\ ",Closed,03/Oct/18 5:15 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,,,,,,,,"11/Oct/18 5:04 PM;zoltan.baba@bitrise.io;Card for the website team to make localization happen: 91gf2 
","11/Oct/18 5:00 PM;tamas.abraham@bitrise.io;Also, please keep in mind that we'd really need it to be live by the Japanese trip (the first week of November). Thanks:) 
"
story,,fh4ta,Document the default trial upon signing up,"Use case(s)\\ User did not know how a Developer trial works after signing up for a free account. \\ How it should work for the user\\ The information about an automatically granted trial period should be available on DevCenter, in the Signing up section (and possibly in the quick-start guide as well).\\ Additional resources/research (optional)\\ ",Closed,18/Jan/19 3:28 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
story,,k0jkv,Sign in / Sign up process update,"Use case(s)\\ Sign up process will get a new UI design.\\ Once user provided his/her email address and username, they will automatically get a sign up confirmation email in their mailbox (no need to provide more info or even clicking the later button).  Related Website card:   \\ When a user changes their password via forgot password -> reset password.\\ When a user changes their password via the edit profile page.\\ When a user changes password via the above listed ways, they should receive this notification email.\\   \\ Description\\ Reflect the new design of the sign up process in Devcenter. The optional step of adding more information about yourself will come only after the user has clicked in the sign up confirmation link in his/her mailbox. Check if the sign up via invitation is more detailed than our current description here: https://devcenter.bitrise.io/team-management/index/ Check if sign in has any new feature that's worth documenting.\\ How it should work for the user\\ \\ Key Results that need to be tracked\\ \\ Additional resources / research (optional)\\ ",Closed,21/Feb/19 3:39 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,54000,enhancement,epic:_sign_in_/_sign_up_page,,,,,,,"26/Feb/19 3:23 PM;anna.banyik@bitrise.io;Last staging at Website due this week, then we can start working on it.
"
story,,afu0v,Researching Bitrise add-ons,"Research how add-ons will work on Bitrise, how users can create and submit their own, what are the requirements, what can add-ons do etc.\\ ",Closed,06/Nov/18 2:55 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,,,,,,,
task,,x1q23,Platform update tests,"What should we do?\\ Create a test platform update email and send it out to ourselves. \\ Why should we do it?\\ To check our capability to send platform updates with their documentation links. The goal is to inform customers of our new features and direct them towards finding out more about it. \\ More details\\ ",Closed,15/May/19 10:53 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,maintenance,,,,,,,
story,,5pmcz,Env Vars & Secrets: how to use them in step inputs,"Explain how variables can be used in Step Inputs, e.g. $BITRISE_BUILD_NUMBER  (link to ""available environment variables"" which are provided by default, automatically) as well as how the user can specify a variable like this in Env Vars or Secrets, and what's the difference between Env Vars and Secrets.\\ \\ Also how it works in practice, e.g. to use the Insert Variable button in the Workflow Editor: https://youtu.be/atuP_1KN41Q\\ \\ ",Closed,03/Aug/18 11:04 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,
task,,xyhc4,Rework Infrastructure based on SG,"What should we do?\\ Now that we've got our Language and Format guides ready, we can update Devcenter accordingly.\\ Why should we do it?\\ To provide consistent guides.\\ https://app.nuclino.com/Bitrise/Tech-writing/Language-9644e0f2-f4ba-405c-b33b-a44b59539292\\ https://app.nuclino.com/Bitrise/Tech-writing/Format-63c6cf62-f83d-420a-b5a4-e565031ec533\\ \\ ",Closed,22/May/19 11:33 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,18000,bitrise_style_guide,maintenance,,,,,,
story,,7ffxw,Onboarding guide: iOS apps,"Create an onboarding guide for new users who are unfamiliar with CI services. \\ adding a new iOS app to Bitrise \\ testing \\ code signing\\ deploying to Bitrise and to app store\\ ",Closed,10/Sep/18 10:51 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,43200,enhancement,,,,,,,
story,,kdmyc,How to set up your SAML SSO - nuclino review for Website,"Use case(s)\\ Our interal guide on SAML is ready for Bitrise people to read and use.\\ https://app.nuclino.com/Bitrise/Website/How-to-set-up-your-SAML-SSO-3b19577e-0944-4d0d-ae43-34ba82234342\\ How it should work for the user\\ Website requested us to check if processes in the guide are clear and well-structured.\\ Additional resources/research (optional)\\ ",Closed,25/Feb/19 12:21 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,epic:_saml_sso,,,,,,
sub-task,q96ct,,Review,null,Closed,01/Apr/19 9:48 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,95cv8,Deploying iOS apps,"The Getting started with iOS apps provides some pointers on how to deploy iOS apps. We need to go into more detail and depth:\\ how the Deploy to iTunes Connect step works\\ what profiles and certificates are needed for deploying \\ touching the Xcode Archive step's role in the process\\ ",Closed,10/Oct/18 3:32 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,43200,enhancement,,,,,,,
story,,m5ec2,ASMR videos and guide videos,"Assisting the marketing team with creating Bitrise videos to guide newcomers and to use them for an ASMR project. \\ ",Closed,04/Mar/19 9:18 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,
story,,9a53c,Create docs for setting up firebase test lab real device testing (iOS),"Connecting to this card:   \\ A complete guide with the steps needed to set this up. Important details:\\ Each needed step settings\\ Device types from Firebase: https://firebase.google.com/docs/test-lab/ios/available-testing-devices\\ ",Closed,11/Oct/18 3:51 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,54000,enhancement,,,,,,,
story,,wq6bu,Add a note on SAML removal when downgrading,"Use case(s)\\ When the user downgrades from Elite or Enterprise Elite, their SAML SSO config should be disabled, the same operation when an owner would manually click on the Disable button inside the Single Sign On menu.\\ Released feature.\\ How it should work for the user\\ We should add a note on this when mentioning Elite plan as a SAML requirement in our SAML guides.\\ \\ ",Closed,13/May/19 3:40 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,epic:_saml_sso,,,,,,,"16/May/19 11:50 AM;anna.banyik@bitrise.io;This card is depended on yet another task that is in Backlog. Moving this card back to Estimation.
"
story,,12589a,Webhooks index content,null,Closed,24/Jun/19 4:28 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
sub-task,ezbdc,,Signoff,null,Closed,11/Jan/19 1:25 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,xyj43,Rework Getting Started (Part 2) based on SG,"What should we do?\\ Now that we've got our Language and Format guides ready, we can update Devcenter accordingly.\\ Rework from Quick Start guide to Bitrise to Getting started with MAcOS apps\\ Why should we do it?\\ To provide consistent guides.\\ https://app.nuclino.com/Bitrise/Tech-writing/Language-9644e0f2-f4ba-405c-b33b-a44b59539292\\ https://app.nuclino.com/Bitrise/Tech-writing/Format-63c6cf62-f83d-420a-b5a4-e565031ec533\\ ",Closed,22/May/19 11:45 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,28800,bitrise_style_guide,maintenance,,,,,,,"21/Jun/19 11:54 AM;anna.banyik@bitrise.io;Tools section can be discussed next week, once Takacs Gabor is back.
"
story,,afv0n,Rewrite Bitrise OTA app Deployment,"This article needs some restructuring (might need to delete or reorganize its content into other articles where content is more helpful for users)\\ \\ https://devcenter.bitrise.io/tutorials/deploy/bitrise-app-deployment/\\ ",Closed,06/Nov/18 3:36 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,,,,,,,
story,,3b12g,Infrastructure: include stack rotation from Discuss page to Devcenter,"This is not documented in Devcenter. \\ Check with Gabor Takacs if info is still up to date: https://discuss.bitrise.io/t/how-are-the-bitrise-io-stacks-updated-and-with-what-frequency-whats-the-stack-deprecation-removal-policy/281\\ ",Closed,23/May/18 12:46 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,helps_infra,,,,,,,"31/Jan/19 11:32 AM;anna.banyik@bitrise.io;Viktor's guide is useful and is linked in in our Stack updates reports so worth including it in our Devcenter under Available Stacks. 
"
story,,12384w,Infastructure index content,null,Closed,24/Jun/19 9:50 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,,,,,,,
story,,g9prz,Screen recording of UI testing with Appium,"Use case(s)\\ How to use our Scripts and some Appium commands to create screen recording/screenshots for your Android UI test\\ Description\\ How to use our Scripts and some Appium commands to create screen recording/screenshots for your Android UI test.\\ Similar article is being written about Bitrise Script Steps used for screen recording for UI testing. The Appium process might be similar but since it's a different framework/tool, it's worth splitting the two topics. Some users have enquired about it but not a major request so it's enough to put this topic in Tips/Tricks. http://appium.io/docs/en/commands/device/recording-screen/start-recording-screen/\\ How it should work for the user\\ \\ \\ Key Results that need to be tracked\\ \\ Additional resources / research (optional)\\ ",Closed,28/Jan/19 10:00 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,28800,enhancement,helps_support,platform:_android,,,,,,"29/Jan/19 9:29 AM;anna.banyik@bitrise.io;Checking with Bazsi how this should work in comparison to our draft version agzdb 
"
story,,wp40p,Increasing Env Var limit in envman,"Use case(s)\\ I want to set an Environment Variable that exceeds 20 KB. \\ How it should work for the user\\ The user should have a guide available to explain how to change the limits of the Env Vars. \\ Additional resources/research (optional)\\ https://github.com/bitrise-io/envman/issues/154\\ ",Closed,13/May/19 12:09 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,
story,,prhyr,"Publishing the translation of ""Infrastructure""","Articles translated from English to Japanese have to be moved to the live environment. Afterwards we have to check that the menus are set correctly and therefore navigation is seamless and simple. \\ Translated DevCenter section: \\ インフラ(Infrastructure)\\ Translated articles (both JP and EN titles): \\ 利用可能なスタック(Available Stacks)\\ 仮想マシン(Virtual Machines)\\ Android/Linux/Docker環境(Android/Linux/Docker environment)\\ \\ ",Closed,26/Mar/19 4:27 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,publish:_our_sites_(blog_/_newsletter_/_devcenter_/_github_lists,_...),review,,,,
task,,3bvg1,Tools: DatoCMS demo + trial,null,Closed,24/May/18 10:47 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,zzkjz,Build a test docs site for new menu handling,"What should we do?\\ Build a test DevCenter site where the main menu items already contain content and there is no menus.yml - all menu information is handled via front matter. \\ Why should we do it?\\ To see if the devised solution works with a full site and with Forestry before writing the content. \\ More details\\ ",Closed,06/Jun/19 4:21 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,maintenance,,,,,,,
story,,h1y8y,Restructure: Webhook Troubleshooting,"Use case(s)\\ Content is great but the text itself needs a little formatting to reflect our new writing style. https://devcenter.bitrise.io/webhooks/troubleshooting/\\ How it should work for the user\\ Reflect our new writing style. \\ Additional resources/research (optional)\\ ",Closed,04/Feb/19 12:19 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,7200,devcenter,enhancement,,,,,,
sub-task,agzdb,,Review with @Tamás Bazsonyi,"\\ ",Closed,30/Jan/19 2:56 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,bhtpm,,Review to be done on 14 Febr 2019 with Bazsi,null,Closed,13/Feb/19 3:53 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,yhw8c,Getting started guide on Expo apps,"Use case(s)\\ I have an Expo project using Expo CLI and I'd like to add my app to Bitrise and configure my workflow.\\ Description\\ adding an expo app (any extra input from user)\\ dependencies\\ testing\\ code signing\\ deploy to bitrise and to an app store\\ similarly to this on https://devcenter.bitrise.io/getting-started/getting-started-with-react-native-apps/\\ ",Closed,27/May/19 2:34 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,28800,enhancement,,,,,,,
story,,1240jj,Update Slack webhook guide,"Needs info on how to get the actual webhook URL\\ ",Closed,24/Jun/19 4:19 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
sub-task,ur46v,,Review,null,Closed,29/Apr/19 12:33 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,14gmtk,Contextualize Devcenter banners,"Use case(s)\\ I want to get to the exact Bitrise page/tab that the relevant Devcenter article describes\\ Key Results that need to be tracked\\ Provide contextualized footer banner where possible and makes sense. In all other articles, fall back to the default one.\\ Additional resources / research (optional)\\ ",Closed,04/Jul/19 12:41 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,57600,devcenter,enhancement,,,,,,
sub-task,a552j,,Extend iOS deployment,null,Closed,31/Oct/18 12:59 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,u6qxe,App Transfer and its security aspects,"Use case(s)\\ I have a personal app that I want to transfer into a SAML enforced Org\\ I have an app in one Org that I want to transfer to another Org where SAML is enforced\\ Description\\ When doing the app transfer Bitrise.io should ensure that all those users are removed from it who don't conform to the target Org's security policies. E.g. if the target Org has SAML enforced all users who have direct (outside contributor) role but are not part of the target Org should be removed from the app, otherwise if they remain associated with the app we violate the security policy of the target Org.\\ \\ Same goes for other security policies, e.g. 2FA enforcement - all users w/o 2FA should be removed from the app when transferring it into a 2FA enforced Org. \\ \\ Based on these use cases, we should examine if, for example, our SAML guide and our 2fa guide should be extended with a note on the above. \\ \\ ",Closed,24/Apr/19 1:45 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,28800,enhancement,security,ui,,,,,,"23/May/19 9:23 AM;anna.banyik@bitrise.io;Turns out 2fa and saml security aspects do not count in this feature so only focus is how outside contributors are handled during app transfer.
"
story,,dgfra,Restructuring Expose an Environment Variable and use it in another Step,"Use case(s)\\ Current guide needs a little restructuring\\ How it should work for the user\\ more reader-friendly structure\\ existing text broken into more subsections so that every topic has its own little subsection.\\ Additional resources/research (optional)\\ ",Closed,14/Dec/18 3:41 PM,,,,4,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,
story,,r9gcf,Clear up Bitrise Tools,"Use case(s)\\ User should be able to access the tools he needs for his Bitrise work. At the moment unsure if all of these are necessary in this list. Need to check with tooling, infra and Viktor.\\ How it should work for the user\\ I'm accessing all the tools I need to run my builds on Bitrise.\\ \\ ",Closed,08/Apr/19 12:38 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,14400,devcenter,enhancement,,,,,,
task,,w2fev,Go through Growth's Nuclino,"Before having our first joint meeting in the Growth team, go through Growth's nuclino board as there are some informative stuff there. -> not having to ask stupid questions from Rik as we blend into the team. https://app.nuclino.com/Bitrise/Growth\\ ",Closed,08/May/19 4:14 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,3600,growth,,,,,,,
task,,xkbve,Bitrise Style guide: Terminology drafting,"What should we do?\\ Now that we have agreed on how to go about with our Terminology, let's start drafting it!\\ Why should we do it?\\ To have a company-wide Terminology in Nuclino (for now) that can be used by everyone as a reference point.\\ \\ ",Closed,20/May/19 12:08 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,28800,bitrise_style_guide,devcenter,maintenance,,,,,
sub-task,xvgn6,,Review,null,Open,21/May/19 5:18 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,3c7q8,,"Update: ""Docker support on bitrise.io""","General formatting is needed to this article\\ ",Closed,05/Dec/18 4:37 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,wp3rb,,Sign off,null,Open,13/May/19 12:05 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,xj3yn,Finalize Language section of the Style Guide,"What should we do?\\ Finalize the Language section of our Style Guide based on our recent discussion so that we can have a meeting with other content writers.\\ Why should we do it?\\ To have a Bitrise Style Guide\\ \\ ",Closed,20/May/19 11:55 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,bitrise_style_guide,maintenance,,,,,,
story,,ezbdc,Android UI testing with Android Build for UI testing Step,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ I've proposed how it should work for the user (user journey)\\ I've proposed a priority\\ I've added the key results need to be tracked in this new feature\\ Use case(s)\\ Instead of Gradle Runner you can use a new Android UI test step that generates an Android Test file which gets uploaded to Firebase.\\ Description\\ \\ How it should work for the user\\ New step is on the horizon which makes the UI testing w Firebase Testlab easier for users. More info here:https://github.com/bitrise-steplib/bitrise-step-android-build-for-ui-testing/releases/tag/0.1.0\\ Key Results that need to be tracked\\ \\ Additional resources / research (optional)\\ ",Closed,11/Jan/19 1:25 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,platform:_android,,,,,,
story,,weeky,Get app icon with scanner,"Use case(s)\\ The scanner automatically detects the images in the user's apps, and the user can choose from them during adding a new app flow. (Uploading a custom image will be available in this flow too.)\\ Description\\ More description on how it works is in the attached website cards.\\ Additional resources / research (optional)\\ beta tag created! check the attached card\\ ",Closed,10/May/19 3:58 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,epic:_get_app_icon_with_scanner,,,,,,
sub-task,wq8x1,,Review,null,Open,13/May/19 4:19 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,3b7a1,"Write a doc, about bitrise-cli exported envs","Extend the existing or awrite a new doc about the cli exported envs.\\ Like the BITRISE_STEP_DIR: https://github.com/bitrise-io/bitrise/pull/574#pullrequestreview-94065989\\ \\  \\ current env vars on devcenter: https://devcenter.bitrise.io/faq/available-environment-variables/\\ \\ may some new can be found here: https://github.com/bitrise-io/bitrise/blob/master/configs/paths.go#L28\\ \\ other than this open the workflow editor, click on any step input (which is not a dropdown) and click Insert variable - this will list the project's app & secret & default (eported by the system) envs, collect the system envs\\ \\ other then that, ask the website and infra team, if they have more envs\\ \\ ",Closed,05/Feb/18 6:05 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,7200,devcenter,,,,,,,
bug,,3xuq0,"Adding a new app: remove the ""Skipping the scanner"" part, it's not possible to do that anymore",null,Closed,13/Jun/18 10:27 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,,issue,,,,,,,
bug,,4q6zj,Fix Broken Build Status Badge,"\\ Issue Report:\\ https://twitter.com/ConnyDuck/status/1015540638195036160\\ + attachment (Github)\\ Change the www to app on DevCenter on the App Status Badge site\\ ",Closed,09/Jul/18 11:21 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,,issue,unplanned,,,,18/Jul/19 4:37 PM;Admin;https://attachments.clickup.com/f8a83e61-ddaf-4d3c-8b9d-b3dc936c1754/GitHawkApp_GitHawk__A_GitHub_project_manager_app_for_iOS_.png,,
sub-task,rdvm7,,Notify user,"https://app.intercom.io/a/apps/e2rdidtm/inbox/inbox/2185101/conversations/21548048508\\ ",Closed,16/Apr/19 4:30 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,r9gcf,,Review by peer TW,null,Open,08/Apr/19 12:38 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,wq8x1,Research Asana task manager from TW perspective,"What should we do?\\ Growth team has been experimenting with Asana and we should look into how it would work for our process. \\ ",Closed,13/May/19 4:19 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,10800,maintenance,,,,,,,
task,,wpzp9,Updating our Nuclino Onboarding guide,"Detti has sent some updates to our Onboarding guide. \\ ",Closed,13/May/19 2:05 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,1800,maintenance,,,,,,,
story,,4k84m,Guide: how to create a new step / write your own step,null,Closed,02/Jul/18 4:48 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,,,,,,,
story,,du02a,"Rewrite ""Download or replace project resources""","Cleaning up the ""Downloading and replacing project resources"" \\ Use case(s)\\ User needs help in downloading files or managing project resources\\ How it should work for the user\\ The user needs a clear, easy to follow guide. \\ Additional resources/research (optional)\\ ",Closed,20/Dec/18 4:28 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
story,,7d4dm,BITRISE_GIT_MESSAGE description not complete in Available Env Vars,"""BITRISE_GIT_MESSAGE : commit message - or the message you specified if you triggered the build manually"" this description need referencing to the API and an additional note can be added that the this env var is mapped to commit message in API. See Viktor's explanation here:\\ \\ https://discuss.bitrise.io/t/setting-bitrise-git-message-from-triggered-build-does-not-set-it/6055\\ \\ ",Closed,07/Sep/18 1:49 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
sub-task,3tpy7,,Explain online APPs and Artifacts in a separate section,"31 July 2018 github pull request:\\ \\ https://github.com/bitrise-io/devcenter/pull/264\\ ",Closed,27/Jul/18 1:22 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,wwhxc,Finalize Format article of our Style Guide,"Based on our discussion, I can finalize my Format draft.\\ https://app.nuclino.com/Bitrise/Tech-writing/Format---draft-version-63c6cf62-f83d-420a-b5a4-e565031ec533\\ ",Closed,14/May/19 1:39 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,,devcenter,maintenance,,,,,,
sub-task,ezcn9,,Identify the next section to be updated,null,Closed,11/Jan/19 2:08 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,wbqwu,,Sign off,null,Open,10/May/19 9:26 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
